school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
MS,F,'\'(16.4-17.1]\'',U,GT3,T,'\'(-inf-0.4]\'','\'(0.8-1.2]\'',other,at_home,course,father,'\'(1.9-2.2]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,no,no,yes,no,yes,no,no,'\'(1.8-2.2]\'','\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(4.6-inf)\'','\'(4.6-inf)\'','\'(3.2-6.4]\'','\'(7.6-9.5]\'','\'(7.6-9.5]\'',10
MS,F,'\'(15.7-16.4]\'',R,LE3,T,'\'(0.8-1.2]\'','\'(1.6-2]\'',at_home,other,course,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,no,no,yes,yes,no,yes,no,'\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-3.2]\'','\'(7.6-9.5]\'','\'(7.6-9.5]\'',9
MS,F,'\'(15.7-16.4]\'',U,GT3,T,'\'(2.8-3.2]\'','\'(2.8-3.2]\'',other,other,reputation,mother,'\'(-inf-1.3]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,no,no,yes,yes,no,yes,yes,'\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(3.8-4.2]\'','\'(-inf-3.2]\'','\'(13.3-15.2]\'','\'(11.4-13.3]\'',13
MS,F,'\'(15.7-16.4]\'',R,LE3,T,'\'(0.8-1.2]\'','\'(0.8-1.2]\'',services,services,home,mother,'\'(-inf-1.3]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,yes,no,yes,yes,yes,yes,yes,'\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(3.8-4.2]\'','\'(-inf-3.2]\'','\'(13.3-15.2]\'','\'(13.3-15.2]\'',14
MS,M,'\'(16.4-17.1]\'',U,GT3,T,'\'(2.8-3.2]\'','\'(2.8-3.2]\'',services,at_home,course,mother,'\'(1.9-2.2]\'','\'(3.7-inf)\'','\'(0.9-1.2]\'',no,yes,yes,yes,yes,yes,no,no,'\'(4.6-inf)\'','\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(2.6-3]\'','\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(9.5-11.4]\'','\'(9.5-11.4]\'',10
MS,F,'\'(15.7-16.4]\'',U,GT3,T,'\'(1.6-2]\'','\'(0.8-1.2]\'',other,services,course,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,yes,yes,yes,yes,no,'\'(4.6-inf)\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-3.2]\'','\'(13.3-15.2]\'','\'(11.4-13.3]\'',14
MS,F,'\'(15.7-16.4]\'',U,GT3,T,'\'(1.6-2]\'','\'(1.6-2]\'',services,other,course,mother,'\'(-inf-1.3]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,yes,yes,yes,yes,yes,no,yes,'\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(15.2-17.1]\'','\'(15.2-17.1]\'',16
MS,M,'\'(16.4-17.1]\'',U,GT3,T,'\'(0.8-1.2]\'','\'(1.6-2]\'',other,other,course,father,'\'(-inf-1.3]\'','\'(-inf-1.3]\'','\'(0.9-1.2]\'',no,yes,no,yes,yes,no,yes,yes,'\'(4.6-inf)\'','\'(2.6-3]\'','\'(4.6-inf)\'','\'(4.6-inf)\'','\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(9.6-12.8]\'','\'(5.7-7.6]\'','\'(5.7-7.6]\'',7
MS,M,'\'(15.7-16.4]\'',U,LE3,T,'\'(3.6-inf)\'','\'(2.8-3.2]\'',other,other,course,father,'\'(-inf-1.3]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,no,no,yes,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(4.6-inf)\'','\'(4.6-inf)\'','\'(6.4-9.6]\'','\'(13.3-15.2]\'','\'(11.4-13.3]\'',13
MS,M,'\'(16.4-17.1]\'',R,LE3,T,'\'(1.6-2]\'','\'(1.6-2]\'',services,services,other,mother,'\'(2.8-3.1]\'','\'(3.7-inf)\'','\'(0.9-1.2]\'',no,yes,no,no,yes,yes,no,no,'\'(-inf-1.4]\'','\'(2.6-3]\'','\'(4.6-inf)\'','\'(2.6-3]\'','\'(4.6-inf)\'','\'(2.6-3]\'','\'(-inf-3.2]\'','\'(9.5-11.4]\'','\'(7.6-9.5]\'',9
MS,F,'\'(15.7-16.4]\'',U,GT3,T,'\'(0.8-1.2]\'','\'(0.8-1.2]\'',other,other,course,other,'\'(-inf-1.3]\'','\'(3.7-inf)\'','\'(-inf-0.3]\'',yes,yes,no,yes,yes,yes,yes,no,'\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(13.3-15.2]\'','\'(13.3-15.2]\'',14
MS,F,'\'(18.5-19.2]\'',U,LE3,T,'\'(1.6-2]\'','\'(1.6-2]\'',other,other,home,mother,'\'(-inf-1.3]\'','\'(2.8-3.1]\'','\'(-inf-0.3]\'',no,no,no,no,yes,yes,yes,yes,'\'(4.6-inf)\'','\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-3.2]\'','\'(11.4-13.3]\'','\'(11.4-13.3]\'',13
MS,F,'\'(16.4-17.1]\'',R,GT3,T,'\'(0.8-1.2]\'','\'(0.8-1.2]\'',at_home,other,reputation,mother,'\'(1.9-2.2]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,yes,no,yes,no,yes,yes,yes,'\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(9.5-11.4]\'','\'(9.5-11.4]\'',11
MS,F,'\'(19.9-20.6]\'',U,GT3,T,'\'(2.8-3.2]\'','\'(2.8-3.2]\'',at_home,services,other,mother,'\'(1.9-2.2]\'','\'(1.9-2.2]\'','\'(0.9-1.2]\'',no,no,no,yes,yes,yes,yes,yes,'\'(2.6-3]\'','\'(2.6-3]\'','\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(6.4-9.6]\'','\'(9.5-11.4]\'','\'(7.6-9.5]\'',10
MS,F,'\'(16.4-17.1]\'',U,LE3,T,'\'(0.8-1.2]\'','\'(0.8-1.2]\'',other,services,course,father,'\'(-inf-1.3]\'','\'(2.8-3.1]\'','\'(-inf-0.3]\'',no,yes,no,no,yes,yes,no,yes,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(-inf-3.2]\'','\'(9.5-11.4]\'','\'(9.5-11.4]\'',10
MS,M,'\'(16.4-17.1]\'',R,GT3,T,'\'(1.6-2]\'','\'(1.6-2]\'',other,other,course,mother,'\'(2.8-3.1]\'','\'(-inf-1.3]\'','\'(0.9-1.2]\'',no,yes,no,no,no,yes,yes,no,'\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(9.5-11.4]\'','\'(7.6-9.5]\'',9
MS,F,'\'(15.7-16.4]\'',R,LE3,T,'\'(0.8-1.2]\'','\'(0.8-1.2]\'',at_home,other,course,father,'\'(2.8-3.1]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,no,yes,yes,no,no,'\'(4.6-inf)\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-3.2]\'','\'(15.2-17.1]\'','\'(15.2-17.1]\'',18
MS,F,'\'(16.4-17.1]\'',R,GT3,T,'\'(1.6-2]\'','\'(1.6-2]\'',other,other,reputation,mother,'\'(1.9-2.2]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,yes,yes,yes,no,no,'\'(4.6-inf)\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-3.2]\'','\'(13.3-15.2]\'','\'(15.2-17.1]\'',17
MS,F,'\'(16.4-17.1]\'',U,GT3,A,'\'(0.8-1.2]\'','\'(-inf-0.4]\'',other,other,other,mother,'\'(1.9-2.2]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,no,no,no,yes,yes,yes,yes,'\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(3.8-4.2]\'','\'(-inf-3.2]\'','\'(9.5-11.4]\'','\'(7.6-9.5]\'',10
MS,F,'\'(17.8-18.5]\'',R,GT3,T,'\'(0.8-1.2]\'','\'(0.8-1.2]\'',at_home,other,other,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(0.9-1.2]\'',no,yes,no,no,yes,yes,yes,yes,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(4.6-inf)\'','\'(6.4-9.6]\'','\'(5.7-7.6]\'','\'(5.7-7.6]\'',7
MS,F,'\'(15.7-16.4]\'',U,GT3,T,'\'(2.8-3.2]\'','\'(0.8-1.2]\'',other,other,course,mother,'\'(-inf-1.3]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,no,no,yes,yes,yes,yes,no,'\'(2.6-3]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(-inf-3.2]\'','\'(7.6-9.5]\'','\'(5.7-7.6]\'',8
MS,F,'\'(15.7-16.4]\'',U,GT3,T,'\'(2.8-3.2]\'','\'(1.6-2]\'',services,at_home,course,mother,'\'(-inf-1.3]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,no,no,no,yes,yes,yes,no,'\'(2.6-3]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(-inf-3.2]\'','\'(5.7-7.6]\'','\'(5.7-7.6]\'',7
MS,F,'\'(17.8-18.5]\'',U,LE3,T,'\'(0.8-1.2]\'','\'(0.8-1.2]\'',other,at_home,reputation,mother,'\'(1.9-2.2]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',yes,no,no,no,yes,yes,no,no,'\'(1.8-2.2]\'','\'(2.6-3]\'','\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(6.4-9.6]\'','\'(7.6-9.5]\'','\'(7.6-9.5]\'',10
MS,F,'\'(15.7-16.4]\'',R,GT3,T,'\'(3.6-inf)\'','\'(3.6-inf)\'',health,teacher,reputation,father,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,no,no,yes,no,yes,yes,yes,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(-inf-3.2]\'','\'(13.3-15.2]\'','\'(15.2-17.1]\'',16
MS,F,'\'(15.7-16.4]\'',R,LE3,T,'\'(0.8-1.2]\'','\'(1.6-2]\'',other,other,reputation,mother,'\'(1.9-2.2]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,no,no,yes,yes,yes,yes,no,'\'(4.6-inf)\'','\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(-inf-3.2]\'','\'(13.3-15.2]\'','\'(13.3-15.2]\'',15
MS,F,'\'(17.8-18.5]\'',U,GT3,A,'\'(1.6-2]\'','\'(3.6-inf)\'',other,services,reputation,father,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(0.9-1.2]\'',no,yes,no,no,yes,yes,yes,no,'\'(1.8-2.2]\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(6.4-9.6]\'','\'(7.6-9.5]\'','\'(3.8-5.7]\'',8
MS,M,'\'(15.7-16.4]\'',R,GT3,T,'\'(1.6-2]\'','\'(0.8-1.2]\'',other,services,reputation,mother,'\'(1.9-2.2]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,no,no,yes,yes,yes,yes,no,'\'(4.6-inf)\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(-inf-3.2]\'','\'(7.6-9.5]\'','\'(5.7-7.6]\'',0
MS,F,'\'(15.7-16.4]\'',U,LE3,T,'\'(0.8-1.2]\'','\'(0.8-1.2]\'',at_home,other,other,mother,'\'(2.8-3.1]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,no,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(4.6-inf)\'','\'(3.2-6.4]\'','\'(5.7-7.6]\'','\'(7.6-9.5]\'',8
MS,F,'\'(15.7-16.4]\'',R,GT3,T,'\'(1.6-2]\'','\'(2.8-3.2]\'',at_home,services,other,mother,'\'(1.9-2.2]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,yes,yes,yes,yes,no,'\'(2.6-3]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(-inf-3.2]\'','\'(7.6-9.5]\'','\'(9.5-11.4]\'',10
MS,F,'\'(15.7-16.4]\'',U,GT3,T,'\'(3.6-inf)\'','\'(3.6-inf)\'',health,health,course,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,no,yes,yes,yes,yes,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(2.6-3]\'','\'(3.2-6.4]\'','\'(7.6-9.5]\'','\'(7.6-9.5]\'',8
MS,M,'\'(17.8-18.5]\'',U,LE3,T,'\'(3.6-inf)\'','\'(3.6-inf)\'',at_home,health,home,mother,'\'(-inf-1.3]\'','\'(3.7-inf)\'','\'(-inf-0.3]\'',no,yes,no,yes,yes,no,yes,yes,'\'(4.6-inf)\'','\'(4.6-inf)\'','\'(4.6-inf)\'','\'(4.6-inf)\'','\'(4.6-inf)\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(3.8-5.7]\'','\'(5.7-7.6]\'',6
MS,F,'\'(15.7-16.4]\'',R,LE3,T,'\'(2.8-3.2]\'','\'(3.6-inf)\'',at_home,other,other,mother,'\'(2.8-3.1]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,no,no,yes,no,no,'\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(-inf-3.2]\'','\'(5.7-7.6]\'','\'(7.6-9.5]\'',8
MS,M,'\'(16.4-17.1]\'',U,LE3,T,'\'(3.6-inf)\'','\'(3.6-inf)\'',other,services,home,mother,'\'(-inf-1.3]\'','\'(2.8-3.1]\'','\'(-inf-0.3]\'',no,yes,no,no,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(13.3-15.2]\'','\'(13.3-15.2]\'',16
MS,F,'\'(16.4-17.1]\'',R,GT3,T,'\'(3.6-inf)\'','\'(0.8-1.2]\'',other,other,other,mother,'\'(-inf-1.3]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,no,no,no,yes,yes,yes,yes,'\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(11.4-13.3]\'','\'(13.3-15.2]\'',14
MS,M,'\'(15.7-16.4]\'',U,LE3,T,'\'(1.6-2]\'','\'(1.6-2]\'',services,services,other,mother,'\'(3.7-inf)\'','\'(2.8-3.1]\'','\'(-inf-0.3]\'',no,no,no,no,yes,yes,no,no,'\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(2.6-3]\'','\'(-inf-3.2]\'','\'(9.5-11.4]\'','\'(7.6-9.5]\'',10
MS,F,'\'(16.4-17.1]\'',R,GT3,T,'\'(1.6-2]\'','\'(1.6-2]\'',at_home,other,other,mother,'\'(-inf-1.3]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,yes,yes,no,yes,yes,yes,no,'\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(4.6-inf)\'','\'(3.2-6.4]\'','\'(7.6-9.5]\'','\'(7.6-9.5]\'',9
MS,F,'\'(15.7-16.4]\'',U,LE3,T,'\'(3.6-inf)\'','\'(3.6-inf)\'',services,services,other,father,'\'(1.9-2.2]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,yes,no,no,yes,yes,no,no,'\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(9.5-11.4]\'','\'(9.5-11.4]\'',11
MS,M,'\'(16.4-17.1]\'',U,GT3,T,'\'(2.8-3.2]\'','\'(2.8-3.2]\'',services,services,home,mother,'\'(-inf-1.3]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,yes,no,yes,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(4.6-inf)\'','\'(2.6-3]\'','\'(6.4-9.6]\'','\'(5.7-7.6]\'','\'(9.5-11.4]\'',9
MS,M,'\'(16.4-17.1]\'',U,GT3,T,'\'(0.8-1.2]\'','\'(0.8-1.2]\'',at_home,services,other,mother,'\'(2.8-3.1]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,no,no,no,yes,yes,yes,yes,'\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(-inf-3.2]\'','\'(9.5-11.4]\'','\'(9.5-11.4]\'',10
MS,M,'\'(15.7-16.4]\'',U,GT3,T,'\'(1.6-2]\'','\'(0.8-1.2]\'',health,services,other,mother,'\'(1.9-2.2]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,no,no,no,no,yes,yes,yes,'\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(7.6-9.5]\'','\'(5.7-7.6]\'',8
MS,F,'\'(15.7-16.4]\'',U,LE3,T,'\'(1.6-2]\'','\'(0.8-1.2]\'',other,services,other,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,no,no,no,yes,yes,yes,yes,'\'(2.6-3]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(-inf-3.2]\'','\'(13.3-15.2]\'','\'(13.3-15.2]\'',16
MS,M,'\'(15.7-16.4]\'',U,LE3,T,'\'(3.6-inf)\'','\'(3.6-inf)\'',teacher,health,other,father,'\'(-inf-1.3]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,yes,no,no,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(4.6-inf)\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(9.5-11.4]\'','\'(11.4-13.3]\'',12
MS,M,'\'(-inf-15.7]\'',R,GT3,T,'\'(0.8-1.2]\'','\'(1.6-2]\'',other,services,course,mother,'\'(2.8-3.1]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,yes,yes,yes,no,no,'\'(4.6-inf)\'','\'(4.6-inf)\'','\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(4.6-inf)\'','\'(9.6-12.8]\'','\'(7.6-9.5]\'','\'(9.5-11.4]\'',10
MS,M,'\'(-inf-15.7]\'',U,LE3,A,'\'(1.6-2]\'','\'(1.6-2]\'',other,other,reputation,mother,'\'(2.8-3.1]\'','\'(3.7-inf)\'','\'(-inf-0.3]\'',no,yes,no,yes,yes,yes,no,no,'\'(4.6-inf)\'','\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(1.8-2.2]\'','\'(2.6-3]\'','\'(4.6-inf)\'','\'(6.4-9.6]\'','\'(11.4-13.3]\'','\'(13.3-15.2]\'',14
MS,M,'\'(-inf-15.7]\'',U,LE3,A,'\'(1.6-2]\'','\'(0.8-1.2]\'',services,services,course,mother,'\'(-inf-1.3]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,no,no,yes,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(4.6-inf)\'','\'(9.6-12.8]\'','\'(11.4-13.3]\'','\'(11.4-13.3]\'',12
MS,F,'\'(15.7-16.4]\'',R,LE3,T,'\'(1.6-2]\'','\'(1.6-2]\'',other,other,course,mother,'\'(-inf-1.3]\'','\'(2.8-3.1]\'','\'(-inf-0.3]\'',no,yes,no,no,no,yes,no,yes,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(9.5-11.4]\'','\'(9.5-11.4]\'',11
MS,F,'\'(15.7-16.4]\'',U,LE3,T,'\'(3.6-inf)\'','\'(0.8-1.2]\'',other,other,home,mother,'\'(1.9-2.2]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,yes,yes,yes,yes,no,'\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(6.4-9.6]\'','\'(7.6-9.5]\'','\'(9.5-11.4]\'',10
MS,F,'\'(16.4-17.1]\'',U,GT3,T,'\'(2.8-3.2]\'','\'(1.6-2]\'',at_home,other,home,mother,'\'(1.9-2.2]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,no,no,no,yes,yes,no,yes,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(3.2-6.4]\'','\'(7.6-9.5]\'','\'(9.5-11.4]\'',11
MS,F,'\'(16.4-17.1]\'',R,GT3,T,'\'(1.6-2]\'','\'(1.6-2]\'',other,other,other,mother,'\'(1.9-2.2]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',yes,no,yes,no,yes,yes,no,no,'\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(9.5-11.4]\'','\'(7.6-9.5]\'',11
MS,F,'\'(15.7-16.4]\'',U,GT3,T,'\'(3.6-inf)\'','\'(3.6-inf)\'',teacher,services,course,mother,'\'(1.9-2.2]\'','\'(2.8-3.1]\'','\'(-inf-0.3]\'',no,yes,no,no,yes,yes,yes,yes,'\'(4.6-inf)\'','\'(2.6-3]\'','\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(9.5-11.4]\'','\'(9.5-11.4]\'',12
MS,M,'\'(16.4-17.1]\'',R,GT3,T,'\'(3.6-inf)\'','\'(3.6-inf)\'',health,other,course,father,'\'(2.8-3.1]\'','\'(-inf-1.3]\'','\'(2.7-inf)\'',no,no,no,yes,yes,yes,yes,yes,'\'(2.6-3]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(7.6-9.5]\'','\'(7.6-9.5]\'',8
MS,M,'\'(16.4-17.1]\'',R,LE3,T,'\'(0.8-1.2]\'','\'(2.8-3.2]\'',other,other,course,father,'\'(1.9-2.2]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,no,no,yes,yes,yes,no,yes,'\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(11.4-13.3]\'','\'(9.5-11.4]\'',12
MS,M,'\'(16.4-17.1]\'',U,GT3,T,'\'(2.8-3.2]\'','\'(3.6-inf)\'',services,other,other,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(0.9-1.2]\'',no,yes,no,yes,no,yes,yes,yes,'\'(4.6-inf)\'','\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(6.4-9.6]\'','\'(7.6-9.5]\'','\'(7.6-9.5]\'',8
MS,F,'\'(16.4-17.1]\'',U,GT3,T,'\'(3.6-inf)\'','\'(3.6-inf)\'',health,health,course,father,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,no,yes,yes,yes,no,'\'(4.6-inf)\'','\'(1.8-2.2]\'','\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(11.4-13.3]\'','\'(13.3-15.2]\'',16
